[2025-07-05 18:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'TigerRacing Bot', 'primary_guild': None, 'mfa_enabled': True, 'id': '1386844474466111579', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '1882', 'clan': None, 'bot': True, 'avatar': '64a51ff8b6f1d98b033798ca2d829dbf'}, 'session_type': 'normal', 'session_id': '7e8d2343605e95d13721495678d45e92', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '713827643098792006'}, {'unavailable': True, 'id': '1390845196169646121'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['us-south', 'atlanta', 'us-central', 'us-east', 'newark'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1386844474466111579', 'flags': 557056}, '_trace': ['["gateway-prd-us-east1-b-0626",{"micros":74226,"calls":["id_created",{"micros":522,"calls":[]},"session_lookup_time",{"micros":417,"calls":[]},"session_lookup_finished",{"micros":15,"calls":[]},"discord-sessions-prd-2-106",{"micros":72868,"calls":["start_session",{"micros":58832,"calls":["discord-api-rpc-b7d56974-zwnnq",{"micros":44955,"calls":["get_user",{"micros":6619},"get_guilds",{"micros":11981},"send_scheduled_deletion_message",{"micros":18},"guild_join_requests",{"micros":12},"authorized_ip_coro",{"micros":41},"pending_payments",{"micros":5021},"apex_experiments",{"micros":1221},"user_activities",{"micros":5},"played_application_ids",{"micros":3}]}]},"starting_guild_connect",{"micros":23,"calls":[]},"presence_started",{"micros":295,"calls":[]},"guilds_started",{"micros":93,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":13603,"calls":[]},"connect_finished",{"micros":13607,"calls":[]},"build_ready",{"micros":15,"calls":[]},"clean_ready",{"micros":0,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2025-07-05 18:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-05 18:05:13] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 7e8d2343605e95d13721495678d45e92).
[2025-07-05 18:05:13] [DEBUG   ] discord.client: Dispatching event connect
[2025-07-05 18:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'default_message_notifications': 0, 'soundboard_sounds': [], 'nsfw': False, 'member_count': 2, 'premium_subscription_count': 0, 'profile': None, 'roles': [{'version': 1751673735636, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1390845196169646121', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751674260357, 'unicode_emoji': None, 'tags': {'bot_id': '1386844474466111579'}, 'position': 14, 'permissions': '563225099881536', 'name': 'TigerRacing Bot', 'mentionable': False, 'managed': True, 'id': '1390845293721026644', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751674260346, 'unicode_emoji': None, 'tags': {}, 'position': 13, 'permissions': '0', 'name': 'powertrain', 'mentionable': False, 'managed': False, 'id': '1390846774536572998', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15277667}, 'color': 15277667}, {'version': 1751674260334, 'unicode_emoji': None, 'tags': {}, 'position': 12, 'permissions': '0', 'name': 'chassis', 'mentionable': False, 'managed': False, 'id': '1390846815305338983', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15844367}, 'color': 15844367}, {'version': 1751674260326, 'unicode_emoji': None, 'tags': {}, 'position': 11, 'permissions': '0', 'name': 'aero', 'mentionable': False, 'managed': False, 'id': '1390846847437766696', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3447003}, 'color': 3447003}, {'version': 1751674260322, 'unicode_emoji': None, 'tags': {}, 'position': 10, 'permissions': '0', 'name': 'suspension', 'mentionable': False, 'managed': False, 'id': '1390846893428310136', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3066993}, 'color': 3066993}, {'version': 1751674260314, 'unicode_emoji': None, 'tags': {}, 'position': 9, 'permissions': '0', 'name': 'frame', 'mentionable': False, 'managed': False, 'id': '1390846923090427996', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 10181046}, 'color': 10181046}, {'version': 1751674260310, 'unicode_emoji': None, 'tags': {}, 'position': 8, 'permissions': '0', 'name': 'controls', 'mentionable': False, 'managed': False, 'id': '1390846951238664273', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 11027200}, 'color': 11027200}, {'version': 1751674260305, 'unicode_emoji': None, 'tags': {}, 'position': 7, 'permissions': '0', 'name': 'battery', 'mentionable': False, 'managed': False, 'id': '1390846979025928343', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 1752220}, 'color': 1752220}, {'version': 1751674260292, 'unicode_emoji': None, 'tags': {}, 'position': 6, 'permissions': '0', 'name': 'low voltage', 'mentionable': False, 'managed': False, 'id': '1390847004543942816', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15158332}, 'color': 15158332}, {'version': 1751674260279, 'unicode_emoji': None, 'tags': {}, 'position': 5, 'permissions': '0', 'name': 'high voltage', 'mentionable': False, 'managed': False, 'id': '1390847030766604368', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 2123412}, 'color': 2123412}, {'version': 1751674260275, 'unicode_emoji': None, 'tags': {}, 'position': 4, 'permissions': '0', 'name': 'electronics', 'mentionable': False, 'managed': False, 'id': '1390847136731762848', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 10755243}, 'color': 10755243}, {'version': 1751674260266, 'unicode_emoji': None, 'tags': {}, 'position': 3, 'permissions': '0', 'name': 'ergo', 'mentionable': False, 'managed': False, 'id': '1390847199306453193', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15548596}, 'color': 15548596}, {'version': 1751674260259, 'unicode_emoji': None, 'tags': {}, 'position': 2, 'permissions': '0', 'name': 'cooling', 'mentionable': False, 'managed': False, 'id': '1390847308056494130', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 13937836}, 'color': 13937836}, {'version': 1751674260530, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'public relations', 'mentionable': False, 'managed': False, 'id': '1390847344580366407', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 10362595}, 'color': 10362595}], 'presences': [], 'afk_timeout': 300, 'owner_configured_content_level': 0, 'activity_instances': [], 'id': '1390845196169646121', 'embedded_activities': [], 'vanity_url_code': None, 'members': [{'user': {'username': 'TigerRacing Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1386844474466111579', 'global_name': None, 'display_name': None, 'discriminator': '1882', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '64a51ff8b6f1d98b033798ca2d829dbf'}, 'roles': ['1390845293721026644'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-05T00:02:38.781000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'name': 'testing', 'explicit_content_filter': 0, 'verification_level': 0, 'large': False, 'application_id': None, 'unavailable': False, 'nsfw_level': 0, 'threads': [], 'hub_type': None, 'premium_features': None, 'afk_channel_id': None, 'home_header': None, 'incidents_data': None, 'max_video_channel_users': 25, 'lazy': True, 'safety_alerts_channel_id': None, 'description': None, 'splash': None, 'max_stage_video_channel_users': 50, 'latest_onboarding_question_id': None, 'application_command_counts': {}, 'guild_scheduled_events': [], 'voice_states': [], 'emojis': [], 'rules_channel_id': None, 'banner': None, 'max_members': 2500000, 'preferred_locale': 'en-US', 'public_updates_channel_id': None, 'features': [], 'inventory_settings': None, 'premium_progress_bar_enabled': False, 'premium_tier': 0, 'channels': [{'version': 1751673735647, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1390845197096849458', 'flags': 0}, {'version': 1751673735651, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1390845197096849459', 'flags': 0}, {'version': 1751673735658, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1390845197096849458', 'name': 'general', 'last_message_id': '1391184549349691392', 'id': '1390845197096849460', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1751673735665, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1390845197096849459', 'name': 'General', 'last_message_id': None, 'id': '1390845197096849461', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'icon': None, 'system_channel_id': '1390845197096849460', 'system_channel_flags': 0, 'discovery_splash': None, 'stickers': [], 'region': 'deprecated', 'version': 1751674288297, 'stage_instances': [], 'owner_id': '280859311419424778', 'joined_at': '2025-07-05T00:02:38.781000+00:00', 'moderator_reporting': None, 'mfa_level': 0}}
[2025-07-05 18:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-05 18:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 3, 'op': 0, 'd': {'default_message_notifications': 0, 'soundboard_sounds': [], 'nsfw': False, 'member_count': 6, 'premium_subscription_count': 0, 'profile': None, 'roles': [{'version': 0, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '713827643098792006', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 0, 'unicode_emoji': None, 'tags': {'bot_id': '713824124912402482'}, 'position': 1, 'permissions': '8', 'name': 'law enforcement', 'mentionable': False, 'managed': True, 'id': '713827790792818768', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 0, 'unicode_emoji': None, 'tags': {'bot_id': '134073775925886976'}, 'position': 1, 'permissions': '6442568768', 'name': 'MathBot', 'mentionable': False, 'managed': True, 'id': '760646282212933645', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 0, 'unicode_emoji': None, 'tags': {'bot_id': '429305856241172480'}, 'position': 1, 'permissions': '3533888', 'name': 'esmBot', 'mentionable': False, 'managed': True, 'id': '915417749700870266', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1750738888281, 'unicode_emoji': None, 'tags': {'bot_id': '1386844474466111579'}, 'position': 1, 'permissions': '563225099881536', 'name': 'TigerRacing Bot', 'mentionable': False, 'managed': True, 'id': '1386924162768965676', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'presences': [], 'afk_timeout': 300, 'owner_configured_content_level': None, 'activity_instances': [], 'id': '713827643098792006', 'embedded_activities': [], 'vanity_url_code': None, 'members': [{'user': {'username': 'TigerRacing Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1386844474466111579', 'global_name': None, 'display_name': None, 'discriminator': '1882', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '64a51ff8b6f1d98b033798ca2d829dbf'}, 'roles': ['1386924162768965676'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T04:21:28.310733+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'name': 'TEST', 'explicit_content_filter': 0, 'verification_level': 0, 'large': False, 'application_id': None, 'unavailable': False, 'nsfw_level': 0, 'threads': [], 'hub_type': None, 'premium_features': None, 'afk_channel_id': None, 'home_header': None, 'incidents_data': None, 'max_video_channel_users': 25, 'lazy': True, 'safety_alerts_channel_id': None, 'description': None, 'splash': None, 'max_stage_video_channel_users': 50, 'latest_onboarding_question_id': None, 'application_command_counts': {}, 'guild_scheduled_events': [], 'voice_states': [], 'emojis': [{'version': 0, 'roles': [], 'require_colons': True, 'name': 'idea', 'managed': False, 'id': '850962112540311573', 'available': True, 'animated': False}], 'rules_channel_id': None, 'banner': None, 'max_members': 250000, 'preferred_locale': 'en-US', 'public_updates_channel_id': None, 'features': [], 'inventory_settings': None, 'premium_progress_bar_enabled': False, 'premium_tier': 0, 'channels': [{'version': 0, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '713827643098792007', 'flags': 0}, {'version': 0, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '713827643098792008', 'flags': 0}, {'version': 1716537211494, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'name': 'general', 'last_pin_timestamp': '2024-05-24T07:53:31+00:00', 'last_message_id': '1389330024406057142', 'id': '713827643098792009', 'flags': 0}, {'version': 0, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '713827643098792008', 'name': 'General', 'last_message_id': None, 'id': '713827643572879391', 'flags': 0, 'bitrate': 64000}, {'version': 1750739740220, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'manga-recs', 'last_message_id': '919478746464006145', 'id': '837126926044233768', 'flags': 0}, {'version': 1750739740372, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 11, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'random', 'last_message_id': '1391179643830407288', 'id': '838773611077566524', 'flags': 0}, {'version': 1750739740251, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'apr-30', 'last_message_id': '960669596887683102', 'id': '838779990568599603', 'flags': 0}, {'version': 1750739740297, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 7, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'phys-noye', 'last_message_id': '1054324621962387466', 'id': '889389473044000768', 'flags': 0}, {'version': 1750739740323, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 8, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'gif-generate', 'last_message_id': '1024181657655328778', 'id': '915417980492455976', 'flags': 0}, {'version': 1750739740342, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'workout', 'last_message_id': '927755025894240286', 'id': '927754525786390588', 'flags': 0}, {'version': 1750739740355, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 10, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'wooperposting', 'last_message_id': '960687514333642762', 'id': '960687422654537830', 'flags': 0}, {'version': 1750739740395, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 12, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'responses', 'last_message_id': '1289076432781443224', 'id': '969038896593764392', 'flags': 0}, {'version': 1750739740201, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'theory', 'last_message_id': '1033846782553239612', 'id': '1026177836568023050', 'flags': 0}, {'version': 1750739740186, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'clothes', 'last_message_id': '1040042428842913893', 'id': '1040042412459962409', 'flags': 0}, {'version': 1750739740174, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'website', 'last_message_id': '1389705861714411625', 'id': '1285336564938833982', 'flags': 0}, {'version': 1750739740418, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 13, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'mmm', 'last_message_id': '1390802060726898870', 'id': '1385091496964915320', 'flags': 0}, {'version': 1750739740162, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '713827643098792007', 'nsfw': False, 'name': 'bot', 'last_message_id': '1386924122298122320', 'id': '1386924113641082881', 'flags': 0}], 'icon': None, 'system_channel_id': '713827643098792009', 'system_channel_flags': 0, 'discovery_splash': None, 'stickers': [], 'region': 'deprecated', 'version': 1743821591590, 'stage_instances': [], 'owner_id': '280859311419424778', 'joined_at': '2025-06-24T04:21:28.310733+00:00', 'moderator_reporting': None, 'mfa_level': 0}}
[2025-07-05 18:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-05 18:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 4, 'op': 0, 'd': {'nonce': '15332d7e689908fc72da915318770636', 'members': [{'user': {'username': 'bathtubnaps', 'public_flags': 128, 'primary_guild': None, 'id': '280859311419424778', 'global_name': 'ricky', 'display_name': 'ricky', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9eef13d2798bcd06662c26abe1c7c085'}, 'roles': ['1390846774536572998', '1390846815305338983'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-05T00:02:15.449000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'TigerRacing Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1386844474466111579', 'global_name': None, 'display_name': None, 'discriminator': '1882', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '64a51ff8b6f1d98b033798ca2d829dbf'}, 'roles': ['1390845293721026644'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-05T00:02:38.781000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1390845196169646121', 'chunk_index': 0, 'chunk_count': 1}}
[2025-07-05 18:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-05 18:05:13] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1390845196169646121.
[2025-07-05 18:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 5, 'op': 0, 'd': {'nonce': '5c80d4c0b191691ff146d7c6fcec3150', 'members': [{'user': {'username': 'MathBot', 'public_flags': 65536, 'primary_guild': None, 'id': '134073775925886976', 'global_name': None, 'display_name': None, 'discriminator': '7353', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '970d33bddeb40f9b7a20f7524a6b07f5'}, 'roles': ['760646282212933645'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2020-09-29T23:36:45.841000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'bathtubnaps', 'public_flags': 128, 'primary_guild': None, 'id': '280859311419424778', 'global_name': 'ricky', 'display_name': 'ricky', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9eef13d2798bcd06662c26abe1c7c085'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2020-05-23T18:56:12.403000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'esmBot', 'public_flags': 65536, 'primary_guild': None, 'id': '429305856241172480', 'global_name': None, 'display_name': None, 'discriminator': '0667', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '02baf45d5034ce5bdcfc5c92eafb534a'}, 'roles': ['915417749700870266'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-12-01T01:43:19.256000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Onyx', 'public_flags': 65536, 'primary_guild': None, 'id': '444948120573313024', 'global_name': None, 'display_name': None, 'discriminator': '4347', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '669051d391378d975c66cc913ce4c2e1'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-12-31T03:54:17.308000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'law enforcement', 'public_flags': 0, 'primary_guild': None, 'id': '713824124912402482', 'global_name': None, 'display_name': None, 'discriminator': '1719', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a80979b16a638fa11b7b9de19fb25a4b'}, 'roles': ['713827790792818768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2020-05-23T18:56:47.624000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'TigerRacing Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1386844474466111579', 'global_name': None, 'display_name': None, 'discriminator': '1882', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '64a51ff8b6f1d98b033798ca2d829dbf'}, 'roles': ['1386924162768965676'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-24T04:21:28.310733+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '713827643098792006', 'chunk_index': 0, 'chunk_count': 1}}
[2025-07-05 18:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-05 18:05:13] [DEBUG   ] discord.state: Processed a chunk for 6 members in guild ID 713827643098792006.
[2025-07-05 18:05:15] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-07-05 18:05:15] [DEBUG   ] discord.client: Dispatching event guild_available
